baseline_growth_iou,baseline_growth_tolerance_f1,baseline_hausdorff_95_m,baseline_mean_boundary_distance_m,baseline_perimeter_iou,delta_growth_iou,delta_growth_tolerance_f1,delta_hausdorff_95_m,delta_mean_boundary_distance_m,delta_perimeter_iou,history_growth_iou,history_growth_tolerance_f1,history_hausdorff_95_m,history_mean_boundary_distance_m,history_perimeter_iou,incident_code,spread_adjustment,start_index,target_index
0.09717607973421927,0.2373784739955243,3542.2511529005674,989.4932648019433,0.5506407606448945,-0.09717607973421927,-0.2373784739955243,-2726.697568064021,-768.0738937452868,0.23832027831614444,0.0,0.0,815.5535848365463,221.41937105665653,0.788961038961039,AZ-SCA-001418_DryLake,0.987,3,4
0.0019011406844106464,0.009394081728511038,3725.2917375294087,1034.0395926688761,0.5949074074074074,0.0008088864158603563,0.003930368637911347,-961.4030935168526,-365.660933601573,0.08200216239066105,0.0027100271002710027,0.013324450366422385,2763.888644012556,668.3786590673031,0.6769095697980685,AZ-SCA-001418_DryLake,0.987,4,5
0.015384615384615385,0.03278688524590164,211.2516264589221,46.86997629097718,0.9461732548359967,-0.015384615384615385,-0.03278688524590164,0.0,-6.214831592829526,0.006369118045359223,0.0,0.0,211.2516264589221,40.65514469814765,0.9525423728813559,ID-IPF-000447_RidgeCreek,1.2,4,5
0.020833333333333332,0.1048951048951049,597.5098304231651,104.53632765705466,0.9263322884012539,-0.008785140562248994,-0.08079871935293623,0.0,-6.777173608638009,0.008742929334296323,0.012048192771084338,0.024096385542168676,597.5098304231651,97.75915404841665,0.9350752177355502,ID-IPF-000447_RidgeCreek,1.2,5,6
0.04929577464788732,0.1927710843373494,666.3222280428583,135.9364486594156,0.9038461538461539,-0.041720017072129745,-0.14832663989290495,80.56505998609805,-3.895198077311278,0.0021796711179781214,0.007575757575757576,0.044444444444444446,746.8872880289564,132.0412505821043,0.906025824964132,ID-IPF-000447_RidgeCreek,1.2,6,7
0.011363636363636364,0.049079754601226995,334.0181495126423,67.27808745659111,0.9412955465587044,-0.011363636363636364,-0.049079754601226995,0.0,-8.934757128585176,0.008295734095246532,0.0,0.0,334.0181495126423,58.34333032800593,0.9495912806539509,ID-IPF-000447_RidgeCreek,1.2,7,8
0.08,0.27005275865152467,2171.823818284059,771.4054759683579,0.44648511716276124,-0.05842502696871629,-0.17393355915792774,23.112234212843305,39.71696270822747,-0.029390001481527317,0.021574973031283712,0.09611919949359692,2194.9360524969024,811.1224386765854,0.4170951156812339,NM-GNF-000382_Davis,3.5,1,2
0.1,0.3143952596723597,542.9368255954801,98.10367718405077,0.9017805858701895,-0.06178343949044587,-0.11494927629285831,-25.474749396479183,-22.43799842930737,0.009811919984611395,0.03821656050955414,0.1994459833795014,517.4620761990009,75.6656787547434,0.9115925058548009,NM-GNF-000382_Davis,3.5,2,3
0.056910569105691054,0.17796610169491522,443.3638577542009,89.94471129615667,0.9363686231486561,-0.037108588907671256,-0.10192047431848937,79.759273866238,-13.865225153756143,0.008661915441016355,0.019801980198019802,0.07604562737642585,523.1231316204389,76.07948614240053,0.9450305385896725,NM-GNF-000382_Davis,3.5,3,4
0.0,0.0,202.96532492945707,33.326795310969615,0.9743309666848716,0.0,0.0,-59.44716732610695,-18.533699490871065,0.012394697031942514,0.0,0.0,143.51815760335012,14.79309582009855,0.9867256637168141,NM-GNF-000382_Davis,3.5,4,5
0.0,0.0,1589.9928487832258,527.4390192245924,0.6539649845520082,0.0,0.0,0.0,0.37065048621047936,-0.0003365748762491627,0.0,0.0,1589.9928487832258,527.8096697108028,0.6536284096757591,UT-VLD-000127_Bear,1.2,1,2
0.0,0.0,939.7254526951292,187.50249910147718,0.850262697022767,0.0,0.0,0.0,-0.0007426030831823027,0.00037243219317695253,0.0,0.0,939.7254526951292,187.501756498394,0.850635129215944,UT-VLD-000127_Bear,1.2,2,3
0.005319148936170213,0.03669724770642202,677.6456609101796,112.00788344866201,0.9241994325091204,0.00023640661938534313,0.002906712689617591,-83.31109976029472,-7.766876051248218,0.003006748865422071,0.005555555555555556,0.03960396039603961,594.3345611498848,104.2410073974138,0.9272061813745425,UT-VLD-000127_Bear,1.2,3,4
0.011904761904761904,0.06451612903225808,375.8901810780517,55.43886517205853,0.9667063020214031,0.0004409171075837742,0.03857665447289656,-22.019137011269436,-4.581144629470209,0.001150840835739797,0.012345679012345678,0.10309278350515463,353.87104406678225,50.85772054258832,0.9678571428571429,UT-VLD-000127_Bear,1.2,4,5
