fname,fyear,tUTC,tLocal,tLocalGMT,timestep,timestep_hh,farea,fareaPer,fperim,rflinelen,cflinelen5,cflinelen10,cflinelen25,cflinelen50,cflinelen75,cflinelen90,rfline_fstate,cfline5_fstate,cfline10_fstate,cfline25_fstate,cfline50_fstate,cfline75_fstate,cfline90_fstate,dfarea,maefspread,awefspread
Tamarack,2021,2021-07-21 01:00:00,2021-07-20 18:00:00,2021-07-20 17:00:00,391,390.5,244.567,65.1612198462137,65.831,10.086,57.551,53.969,46.214,30.504,16.909,4.072,1,1,1,1,1,1,1,6.598,1.84,0.57
Tamarack,2021,2021-07-21 02:00:00,2021-07-20 19:00:00,2021-07-20 18:00:00,392,391.5,250.061,66.6250139878399,68.349,14.271,45.933,39.111,30.766,22.94,11.723,6.855,1,1,1,1,1,1,1,5.494,1.365,0.545
Tamarack,2021,2021-07-21 03:00:00,2021-07-20 20:00:00,2021-07-20 19:00:00,393,392.5,252.908,67.383554563233,69.416,10.127,45.054,37.326,29.246,17.585,14.304,11.734,1,1,1,1,1,1,1,2.847,0.73,0.199
Tamarack,2021,2021-07-21 04:00:00,2021-07-20 21:00:00,2021-07-20 20:00:00,394,393.5,262.172,69.8518088275259,73.467,11.404,43.369,38.042,29.896,19.27,16.46,11.546,0,1,1,1,1,1,1,9.264,2.716,0.915
Tamarack,2021,2021-07-21 05:00:00,2021-07-20 22:00:00,2021-07-20 21:00:00,395,394.5,262.172,69.8518088275259,73.467,11.404,42.948,38.442,27.902,17.098,14.248,5.767,0,1,1,1,1,1,1,0,0,0
Tamarack,2021,2021-07-21 06:00:00,2021-07-20 23:00:00,2021-07-20 22:00:00,396,395.5,262.172,69.8518088275259,73.467,11.404,35.966,30.925,22.471,11.138,8.412,4.497,0,1,1,1,1,1,1,0,0,0
Tamarack,2021,2021-07-21 07:00:00,2021-07-21 00:00:00,2021-07-20 23:00:00,397,396.5,262.172,69.8518088275259,73.467,11.404,28.362,23.847,14.55,8.467,6.031,2.361,0,1,1,1,1,1,1,0,0,0
Tamarack,2021,2021-07-21 08:00:00,2021-07-21 01:00:00,2021-07-21 00:00:00,398,397.5,262.172,69.8518088275259,73.467,11.404,30.831,26.392,15.967,5.562,6.031,2.361,0,1,1,1,1,0,0,0,0,0
Tamarack,2021,2021-07-21 09:00:00,2021-07-21 02:00:00,2021-07-21 01:00:00,399,398.5,262.172,69.8518088275259,73.467,11.404,24.253,16.721,8.35,5.562,6.031,2.361,0,1,1,1,0,0,0,0,0,0
Tamarack,2021,2021-07-21 10:00:00,2021-07-21 03:00:00,2021-07-21 02:00:00,400,399.5,262.172,69.8518088275259,73.467,11.404,17.844,9.079,4.808,5.562,6.031,2.361,0,1,1,1,0,0,0,0,0,0
Tamarack,2021,2021-07-21 11:00:00,2021-07-21 04:00:00,2021-07-21 03:00:00,401,400.5,262.172,69.8518088275259,73.467,11.404,22.065,12.927,6.542,5.562,6.031,2.361,0,1,1,1,0,0,0,0,0,0
Tamarack,2021,2021-07-21 12:00:00,2021-07-21 05:00:00,2021-07-21 04:00:00,402,401.5,262.172,69.8518088275259,73.467,11.404,17.864,11.162,6.768,5.562,6.031,2.361,0,1,1,1,0,0,0,0,0,0
Tamarack,2021,2021-07-21 13:00:00,2021-07-21 06:00:00,2021-07-21 05:00:00,403,402.5,262.172,69.8518088275259,73.467,11.404,12.971,11.07,6.69,5.562,6.031,2.361,0,1,1,1,0,0,0,0,0,0
Tamarack,2021,2021-07-21 14:00:00,2021-07-21 07:00:00,2021-07-21 06:00:00,404,403.5,262.172,69.8518088275259,73.467,11.404,9.647,2.838,6.69,5.562,6.031,2.361,0,1,1,0,0,0,0,0,0,0
Tamarack,2021,2021-07-21 15:00:00,2021-07-21 08:00:00,2021-07-21 07:00:00,405,404.5,262.172,69.8518088275259,73.467,11.404,9.647,2.838,6.69,5.562,6.031,2.361,0,1,1,0,0,0,0,0,0,0
Tamarack,2021,2021-07-21 16:00:00,2021-07-21 09:00:00,2021-07-21 08:00:00,406,405.5,262.172,69.8518088275259,73.467,11.404,19.666,12.647,8.122,0.864,6.031,2.361,0,1,1,1,1,0,0,0,0,0
Tamarack,2021,2021-07-21 17:00:00,2021-07-21 10:00:00,2021-07-21 09:00:00,407,406.5,262.172,69.8518088275259,73.467,11.404,24.76,18.479,6.879,1.334,6.031,2.361,0,1,1,1,1,0,0,0,0,0
Tamarack,2021,2021-07-21 18:00:00,2021-07-21 11:00:00,2021-07-21 10:00:00,408,407.5,262.172,69.8518088275259,73.467,11.404,36.912,31.562,15.879,10.817,3.07,0.548,0,1,1,1,1,1,1,0,0,0
Tamarack,2021,2021-07-21 19:00:00,2021-07-21 12:00:00,2021-07-21 11:00:00,409,408.5,262.172,69.8518088275259,73.467,11.404,40.079,36.453,21.293,12.296,3.07,0.548,0,1,1,1,1,1,1,0,0,0
Tamarack,2021,2021-07-21 20:00:00,2021-07-21 13:00:00,2021-07-21 12:00:00,410,409.5,262.172,69.8518088275259,73.467,11.404,53.633,47.213,36.031,11.359,3.238,0.007,1,1,1,1,1,1,1,0,0,0
Tamarack,2021,2021-07-21 21:00:00,2021-07-21 14:00:00,2021-07-21 13:00:00,411,410.5,265.533,70.7472970164604,73.75,17.108,56.449,52.577,43.089,26.323,11.521,0.343,1,1,1,1,1,1,1,3.361,1.12,0.295
Tamarack,2021,2021-07-21 22:00:00,2021-07-21 15:00:00,2021-07-21 14:00:00,412,411.5,269.748,71.8703207345081,72.854,8.438,63.086,59.796,51.657,38.393,11.593,1.475,1,1,1,1,1,1,1,4.215,0.931,0.246
Tamarack,2021,2021-07-21 23:00:00,2021-07-21 16:00:00,2021-07-21 15:00:00,413,412.5,273.874,72.9696317334797,73.584,9.387,59.589,55.883,48.037,37.444,14.387,6.734,1,1,1,1,1,1,1,4.126,1.642,0.489
Tamarack,2021,2021-07-22 00:00:00,2021-07-21 17:00:00,2021-07-21 16:00:00,414,413.5,277.645,73.9743582911922,75.625,12.167,64.17,61.389,53.862,38.141,19.367,9.707,1,1,1,1,1,1,1,3.771,1.632,0.402
Tamarack,2021,2021-07-22 01:00:00,2021-07-21 18:00:00,2021-07-21 17:00:00,415,414.5,285.389,76.0376312858688,78.301,18.082,63.75,60.243,47.471,33.856,24.102,15.2,1,1,1,1,1,1,1,7.744,2.18,0.636
Tamarack,2021,2021-07-22 02:00:00,2021-07-21 19:00:00,2021-07-21 18:00:00,416,415.5,291.575,77.6857984791887,78.754,11.429,58.928,52.071,40.536,31.141,18.804,9.562,1,1,1,1,1,1,1,6.186,1.046,0.342
Tamarack,2021,2021-07-22 03:00:00,2021-07-21 20:00:00,2021-07-21 19:00:00,417,416.5,294.509,78.4675189035665,79.733,8.035,53.564,49.738,39.548,27.75,17.093,10.591,1,1,1,1,1,1,1,2.934,0.802,0.257
Tamarack,2021,2021-07-22 04:00:00,2021-07-21 21:00:00,2021-07-21 20:00:00,418,417.5,303.033,80.7386112339673,81.892,6.045,42.686,39.516,32.631,24.9,18.88,11.431,1,1,1,1,1,1,1,8.524,2.265,1.061
Tamarack,2021,2021-07-22 05:00:00,2021-07-21 22:00:00,2021-07-21 21:00:00,419,418.5,307.935,82.0446758284798,83.834,8.679,43.616,39.51,29.436,20.672,13.21,6.373,0,1,1,1,1,1,1,4.902,2.109,0.811
Tamarack,2021,2021-07-22 06:00:00,2021-07-21 23:00:00,2021-07-21 22:00:00,420,419.5,307.935,82.0446758284798,83.834,8.679,43.18,39.107,29.261,20.672,12.164,2.431,0,1,1,1,1,1,1,0,0,0
Tamarack,2021,2021-07-22 07:00:00,2021-07-22 00:00:00,2021-07-21 23:00:00,421,420.5,307.935,82.0446758284798,83.834,8.679,28.99,22.281,11.963,4.535,12.164,2.431,0,1,1,1,1,0,0,0,0,0
Tamarack,2021,2021-07-22 08:00:00,2021-07-22 01:00:00,2021-07-22 00:00:00,422,421.5,307.935,82.0446758284798,83.834,8.679,27.754,26.095,15.576,4.266,1.223,2.431,0,1,1,1,1,1,0,0,0,0
Tamarack,2021,2021-07-22 09:00:00,2021-07-22 02:00:00,2021-07-22 01:00:00,423,422.5,307.935,82.0446758284798,83.834,8.679,30.139,28.552,20.365,12.869,8.245,5.365,0,1,1,1,1,1,1,0,0,0
Tamarack,2021,2021-07-22 10:00:00,2021-07-22 03:00:00,2021-07-22 02:00:00,424,423.5,307.935,82.0446758284798,83.834,8.679,30.139,28.552,20.365,12.869,8.245,5.365,0,1,1,1,1,1,1,0,0,0
Tamarack,2021,2021-07-22 11:00:00,2021-07-22 04:00:00,2021-07-22 03:00:00,425,424.5,307.935,82.0446758284798,83.834,8.679,25.912,23.828,17.065,11.565,8.245,5.365,0,1,1,1,1,1,1,0,0,0
Tamarack,2021,2021-07-22 12:00:00,2021-07-22 05:00:00,2021-07-22 04:00:00,426,425.5,307.935,82.0446758284798,83.834,8.679,13.385,11.899,8.377,4.559,2.746,1.608,0,1,1,1,1,1,1,0,0,0
Tamarack,2021,2021-07-22 13:00:00,2021-07-22 06:00:00,2021-07-22 05:00:00,427,426.5,307.935,82.0446758284798,83.834,8.679,15.383,11.423,6.821,3.243,1.523,1.608,0,1,1,1,1,1,0,0,0,0
Tamarack,2021,2021-07-22 14:00:00,2021-07-22 07:00:00,2021-07-22 06:00:00,428,427.5,307.935,82.0446758284798,83.834,8.679,19.646,17.105,11.141,5.781,1.523,1.608,0,1,1,1,1,1,0,0,0,0
Tamarack,2021,2021-07-22 15:00:00,2021-07-22 08:00:00,2021-07-22 07:00:00,429,428.5,307.935,82.0446758284798,83.834,8.679,7.812,6.149,3.554,5.781,1.523,1.608,0,1,1,1,0,0,0,0,0,0
Tamarack,2021,2021-07-22 16:00:00,2021-07-22 09:00:00,2021-07-22 08:00:00,430,429.5,307.935,82.0446758284798,83.834,8.679,12.944,10.813,6.196,0.223,1.523,1.608,0,1,1,1,1,0,0,0,0,0
Tamarack,2021,2021-07-22 17:00:00,2021-07-22 10:00:00,2021-07-22 09:00:00,431,430.5,307.935,82.0446758284798,83.834,8.679,26.828,24.683,19.052,11.851,7.926,1.597,0,1,1,1,1,1,1,0,0,0
Tamarack,2021,2021-07-22 18:00:00,2021-07-22 11:00:00,2021-07-22 10:00:00,432,431.5,307.935,82.0446758284798,83.834,8.679,38.458,36.217,25.313,19.347,8.549,3.828,0,1,1,1,1,1,1,0,0,0
Tamarack,2021,2021-07-22 19:00:00,2021-07-22 12:00:00,2021-07-22 11:00:00,433,432.5,307.935,82.0446758284798,83.834,8.679,36.051,33.433,27.566,18.916,12.701,7.713,0,1,1,1,1,1,1,0,0,0
Tamarack,2021,2021-07-22 20:00:00,2021-07-22 13:00:00,2021-07-22 12:00:00,434,433.5,307.935,82.0446758284798,83.834,8.679,35.461,31.466,26.462,14.97,10.935,8.507,1,1,1,1,1,1,1,0,0,0
Tamarack,2021,2021-07-22 21:00:00,2021-07-22 14:00:00,2021-07-22 13:00:00,435,434.5,311.794,83.0728486702227,83.547,4.751,44.726,42.316,33.087,23.061,16.961,13.342,0,1,1,1,1,1,1,3.859,1.494,0.445
Tamarack,2021,2021-07-22 22:00:00,2021-07-22 15:00:00,2021-07-22 14:00:00,436,435.5,311.794,83.0728486702227,83.547,4.751,50.723,48.34,41.922,31.849,21.256,11.754,1,1,1,1,1,1,1,0,0,0
Tamarack,2021,2021-07-22 23:00:00,2021-07-22 16:00:00,2021-07-22 15:00:00,437,436.5,311.965,83.1184090630545,83.605,3.927,53.394,51.252,46.873,41.053,31.288,19.753,1,1,1,1,1,1,1,0.171,0.091,0.036
Tamarack,2021,2021-07-23 00:00:00,2021-07-22 17:00:00,2021-07-22 16:00:00,438,437.5,312.106,83.1559764045123,83.63,3.194,43.807,42.477,37.908,28.531,23.021,19.25,1,1,1,1,1,1,1,0.141,0.089,0.036
Tamarack,2021,2021-07-23 01:00:00,2021-07-22 18:00:00,2021-07-22 17:00:00,439,438.5,312.268,83.199138881932,83.551,6.004,47.711,44.763,37.798,22.287,17.809,14.962,0,1,1,1,1,1,1,0.162,0.149,0.051
Tamarack,2021,2021-07-23 02:00:00,2021-07-22 19:00:00,2021-07-22 18:00:00,440,439.5,312.268,83.199138881932,83.551,6.004,42.559,39.541,29.279,15.434,12.404,7.797,0,1,1,1,1,1,1,0,0,0
Tamarack,2021,2021-07-23 03:00:00,2021-07-22 20:00:00,2021-07-22 19:00:00,441,440.5,312.268,83.199138881932,83.551,6.004,33.935,29.035,23.121,14.27,12.136,8.325,0,1,1,1,1,1,1,0,0,0
Tamarack,2021,2021-07-23 04:00:00,2021-07-22 21:00:00,2021-07-22 20:00:00,442,441.5,312.268,83.199138881932,83.551,6.004,17.116,13.676,10.08,7.635,5.4,3.824,0,1,1,1,1,1,1,0,0,0
Tamarack,2021,2021-07-23 05:00:00,2021-07-22 22:00:00,2021-07-22 21:00:00,443,442.5,312.268,83.199138881932,83.551,6.004,11.443,8.943,6.261,4.647,2.347,3.824,0,1,1,1,1,1,0,0,0,0
Tamarack,2021,2021-07-23 06:00:00,2021-07-22 23:00:00,2021-07-22 22:00:00,444,443.5,312.268,83.199138881932,83.551,6.004,17.732,13.667,9.561,5.95,2.347,3.824,0,1,1,1,1,1,0,0,0,0
Tamarack,2021,2021-07-23 07:00:00,2021-07-23 00:00:00,2021-07-22 23:00:00,445,444.5,312.268,83.199138881932,83.551,6.004,16.318,14.068,10.061,6.709,2.347,3.824,0,1,1,1,1,1,0,0,0,0
Tamarack,2021,2021-07-23 08:00:00,2021-07-23 01:00:00,2021-07-23 00:00:00,446,445.5,312.268,83.199138881932,83.551,6.004,16.318,14.068,10.061,6.709,2.347,3.824,0,1,1,1,1,1,0,0,0,0
Tamarack,2021,2021-07-23 09:00:00,2021-07-23 02:00:00,2021-07-23 01:00:00,447,446.5,312.268,83.199138881932,83.551,6.004,10.102,8.478,5.835,2.062,2.347,3.824,0,1,1,1,1,0,0,0,0,0
Tamarack,2021,2021-07-23 10:00:00,2021-07-23 03:00:00,2021-07-23 02:00:00,448,447.5,312.268,83.199138881932,83.551,6.004,13.373,11.398,7.991,6.293,4.696,3.277,0,1,1,1,1,1,1,0,0,0
Tamarack,2021,2021-07-23 11:00:00,2021-07-23 04:00:00,2021-07-23 03:00:00,449,448.5,312.268,83.199138881932,83.551,6.004,15.301,12.726,10.8,9.165,7.464,2.417,0,1,1,1,1,1,1,0,0,0
Tamarack,2021,2021-07-23 12:00:00,2021-07-23 05:00:00,2021-07-23 04:00:00,450,449.5,312.268,83.199138881932,83.551,6.004,12.358,9.726,7.677,5.902,3.993,2.339,0,1,1,1,1,1,1,0,0,0
Tamarack,2021,2021-07-23 13:00:00,2021-07-23 06:00:00,2021-07-23 05:00:00,451,450.5,312.268,83.199138881932,83.551,6.004,6.951,5.994,3.631,5.902,3.993,2.339,1,1,1,1,0,0,0,0,0,0
Tamarack,2021,2021-07-23 14:00:00,2021-07-23 07:00:00,2021-07-23 06:00:00,452,451.5,317.855,84.6877114828176,90.515,6.913,15.212,14.261,12.016,9.465,7.57,4.319,1,1,1,1,1,1,1,5.587,3.294,0.931
Tamarack,2021,2021-07-23 15:00:00,2021-07-23 08:00:00,2021-07-23 07:00:00,453,452.5,324.331,86.4131448394196,90.738,5.141,15.516,14.648,12.421,9.748,3.431,4.319,1,1,1,1,1,1,0,6.476,2.133,0.937
Tamarack,2021,2021-07-23 16:00:00,2021-07-23 09:00:00,2021-07-23 08:00:00,454,453.5,326.471,86.983315837432,92.19,17.796,19.986,17.401,15.586,12.592,6.955,2.868,1,1,1,1,1,1,1,2.14,1.351,0.416
Tamarack,2021,2021-07-23 17:00:00,2021-07-23 10:00:00,2021-07-23 09:00:00,455,454.5,335.521,89.3945530019237,95.656,11.046,25.067,22.758,21.097,18.674,11.272,6.001,1,1,1,1,1,1,1,9.05,2.15,0.509
Tamarack,2021,2021-07-23 18:00:00,2021-07-23 11:00:00,2021-07-23 10:00:00,456,455.5,343.919,91.6320745165536,96.503,13.937,22.623,21.224,17.349,12.756,7.438,3.066,0,1,1,1,1,1,1,8.398,2.508,0.76
Tamarack,2021,2021-07-23 19:00:00,2021-07-23 12:00:00,2021-07-23 11:00:00,457,456.5,343.919,91.6320745165536,96.503,13.937,28.976,25.397,17.505,12.568,6.442,3.066,0,1,1,1,1,1,1,0,0,0
Tamarack,2021,2021-07-23 20:00:00,2021-07-23 13:00:00,2021-07-23 12:00:00,458,457.5,343.919,91.6320745165536,96.503,13.937,32.614,29.696,24.77,14.101,3.472,3.066,0,1,1,1,1,1,0,0,0,0
Tamarack,2021,2021-07-23 21:00:00,2021-07-23 14:00:00,2021-07-23 13:00:00,459,458.5,343.919,91.6320745165536,96.503,13.937,28.102,25.415,21.718,19.988,4.781,1.71,1,1,1,1,1,1,1,0,0,0
Tamarack,2021,2021-07-23 22:00:00,2021-07-23 15:00:00,2021-07-23 14:00:00,460,459.5,353.826,94.271646515296,95.419,8.939,32.696,29.48,21.998,19.875,9.074,3.29,1,1,1,1,1,1,1,9.907,1.321,0.711
Tamarack,2021,2021-07-23 23:00:00,2021-07-23 16:00:00,2021-07-23 15:00:00,461,460.5,357.729,95.3115424990541,96.635,6.439,28.169,24.38,22.055,13.337,6.139,1.456,0,1,1,1,1,1,1,3.903,1.316,0.437
Tamarack,2021,2021-07-24 00:00:00,2021-07-23 17:00:00,2021-07-23 16:00:00,462,461.5,357.729,95.3115424990541,96.635,6.439,23.884,19.953,17.869,13.359,6.014,1.107,0,1,1,1,1,1,1,0,0,0
Tamarack,2021,2021-07-24 01:00:00,2021-07-23 18:00:00,2021-07-23 17:00:00,463,462.5,357.729,95.3115424990541,96.635,6.439,30.864,26.221,21.461,9.597,6.014,1.107,1,1,1,1,1,0,0,0,0,0
Tamarack,2021,2021-07-24 02:00:00,2021-07-23 19:00:00,2021-07-23 18:00:00,464,463.5,362.201,96.5030400238726,96.247,8.568,24.429,21.217,19.527,16.68,12.19,1.107,1,1,1,1,1,1,0,4.472,1.54,0.695
Tamarack,2021,2021-07-24 03:00:00,2021-07-23 20:00:00,2021-07-23 19:00:00,465,464.5,368.563,98.1980997852533,94.762,4.972,26.676,21.885,14.432,10.358,7.768,1.107,0,1,1,1,1,1,0,6.362,1.767,0.743
Tamarack,2021,2021-07-24 04:00:00,2021-07-23 21:00:00,2021-07-23 20:00:00,466,465.5,368.563,98.1980997852533,94.762,4.972,21.066,17.283,12.959,9.778,7.212,1.026,0,1,1,1,1,1,1,0,0,0
Tamarack,2021,2021-07-24 05:00:00,2021-07-23 22:00:00,2021-07-23 21:00:00,467,466.5,368.563,98.1980997852533,94.762,4.972,7.121,6.23,4.308,1.229,7.212,1.026,0,1,1,1,1,0,0,0,0,0
Tamarack,2021,2021-07-24 06:00:00,2021-07-23 23:00:00,2021-07-23 22:00:00,468,467.5,368.563,98.1980997852533,94.762,4.972,20.731,17.284,8.495,1.229,7.212,1.026,0,1,1,1,0,0,0,0,0,0
Tamarack,2021,2021-07-24 07:00:00,2021-07-24 00:00:00,2021-07-23 23:00:00,469,468.5,368.563,98.1980997852533,94.762,4.972,4.543,3.726,1.704,1.229,7.212,1.026,0,1,1,1,0,0,0,0,0,0
Tamarack,2021,2021-07-24 08:00:00,2021-07-24 01:00:00,2021-07-24 00:00:00,470,469.5,368.563,98.1980997852533,94.762,4.972,8.518,5.079,3.125,1.229,7.212,1.026,0,1,1,1,0,0,0,0,0,0
Tamarack,2021,2021-07-24 09:00:00,2021-07-24 02:00:00,2021-07-24 01:00:00,471,470.5,368.563,98.1980997852533,94.762,4.972,8.518,5.079,3.125,1.229,7.212,1.026,0,0,0,0,0,0,0,0,0,0
Tamarack,2021,2021-07-24 10:00:00,2021-07-24 03:00:00,2021-07-24 02:00:00,472,471.5,368.563,98.1980997852533,94.762,4.972,8.518,5.079,3.125,1.229,7.212,1.026,0,0,0,0,0,0,0,0,0,0
Tamarack,2021,2021-07-24 11:00:00,2021-07-24 04:00:00,2021-07-24 03:00:00,473,472.5,368.563,98.1980997852533,94.762,4.972,4.454,3.829,1.875,1.229,7.212,1.026,0,1,1,1,0,0,0,0,0,0
Tamarack,2021,2021-07-24 12:00:00,2021-07-24 05:00:00,2021-07-24 04:00:00,474,473.5,368.563,98.1980997852533,94.762,4.972,4.454,3.829,1.875,1.229,7.212,1.026,0,0,0,0,0,0,0,0,0,0
Tamarack,2021,2021-07-24 13:00:00,2021-07-24 06:00:00,2021-07-24 05:00:00,475,474.5,368.563,98.1980997852533,94.762,4.972,4.454,3.829,1.875,1.229,7.212,1.026,0,0,0,0,0,0,0,0,0,0
Tamarack,2021,2021-07-24 14:00:00,2021-07-24 07:00:00,2021-07-24 06:00:00,476,475.5,368.563,98.1980997852533,94.762,4.972,4.454,3.829,1.875,1.229,7.212,1.026,0,0,0,0,0,0,0,0,0,0
Tamarack,2021,2021-07-24 15:00:00,2021-07-24 08:00:00,2021-07-24 07:00:00,477,476.5,368.563,98.1980997852533,94.762,4.972,4.454,3.829,1.875,1.229,7.212,1.026,0,0,0,0,0,0,0,0,0,0
Tamarack,2021,2021-07-24 16:00:00,2021-07-24 09:00:00,2021-07-24 08:00:00,478,477.5,368.563,98.1980997852533,94.762,4.972,4.454,3.829,1.875,1.229,7.212,1.026,0,0,0,0,0,0,0,0,0,0
Tamarack,2021,2021-07-24 17:00:00,2021-07-24 10:00:00,2021-07-24 09:00:00,479,478.5,368.563,98.1980997852533,94.762,4.972,4.297,3.516,1.094,1.229,7.212,1.026,0,1,1,1,0,0,0,0,0,0
Tamarack,2021,2021-07-24 18:00:00,2021-07-24 11:00:00,2021-07-24 10:00:00,480,479.5,368.563,98.1980997852533,94.762,4.972,1.875,3.516,1.094,1.229,7.212,1.026,0,1,0,0,0,0,0,0,0,0
Tamarack,2021,2021-07-24 19:00:00,2021-07-24 12:00:00,2021-07-24 11:00:00,481,480.5,368.563,98.1980997852533,94.762,4.972,6.106,5.058,2.823,1.229,7.212,1.026,0,1,1,1,0,0,0,0,0,0
Tamarack,2021,2021-07-24 20:00:00,2021-07-24 13:00:00,2021-07-24 12:00:00,482,481.5,368.563,98.1980997852533,94.762,4.972,11.741,9.773,6.997,4.187,7.212,1.026,0,1,1,1,1,0,0,0,0,0
Tamarack,2021,2021-07-24 21:00:00,2021-07-24 14:00:00,2021-07-24 13:00:00,483,482.5,368.563,98.1980997852533,94.762,4.972,16.365,15.194,10.303,4.777,7.212,1.026,0,1,1,1,1,0,0,0,0,0
Tamarack,2021,2021-07-24 22:00:00,2021-07-24 15:00:00,2021-07-24 14:00:00,484,483.5,368.563,98.1980997852533,94.762,4.972,13.318,11.912,8.896,5.513,3.153,1.026,0,1,1,1,1,1,0,0,0,0
Tamarack,2021,2021-07-24 23:00:00,2021-07-24 16:00:00,2021-07-24 15:00:00,485,484.5,368.563,98.1980997852533,94.762,4.972,17.116,16.053,12.949,7.848,3.153,1.026,0,1,1,1,1,0,0,0,0,0
Tamarack,2021,2021-07-25 00:00:00,2021-07-24 17:00:00,2021-07-24 16:00:00,486,485.5,368.563,98.1980997852533,94.762,4.972,15.983,11.066,4.096,7.848,3.153,1.026,0,1,1,1,0,0,0,0,0,0
Tamarack,2021,2021-07-25 01:00:00,2021-07-24 18:00:00,2021-07-24 17:00:00,487,486.5,368.563,98.1980997852533,94.762,4.972,5.605,4.178,4.096,7.848,3.153,1.026,0,1,1,0,0,0,0,0,0,0
Tamarack,2021,2021-07-25 02:00:00,2021-07-24 19:00:00,2021-07-24 18:00:00,488,487.5,368.563,98.1980997852533,94.762,4.972,10.872,9.668,5.007,7.848,3.153,1.026,0,1,1,1,0,0,0,0,0,0
Tamarack,2021,2021-07-25 03:00:00,2021-07-24 20:00:00,2021-07-24 19:00:00,489,488.5,368.563,98.1980997852533,94.762,4.972,7.076,6.198,4.474,1.127,3.153,1.026,0,1,1,1,1,0,0,0,0,0
Tamarack,2021,2021-07-25 04:00:00,2021-07-24 21:00:00,2021-07-24 20:00:00,490,489.5,368.563,98.1980997852533,94.762,4.972,6.418,5.605,3.442,1.127,3.153,1.026,0,1,1,1,0,0,0,0,0,0
Tamarack,2021,2021-07-25 05:00:00,2021-07-24 22:00:00,2021-07-24 21:00:00,491,490.5,368.563,98.1980997852533,94.762,4.972,6.418,5.605,3.442,1.127,3.153,1.026,0,0,0,0,0,0,0,0,0,0
Tamarack,2021,2021-07-25 06:00:00,2021-07-24 23:00:00,2021-07-24 22:00:00,492,491.5,368.563,98.1980997852533,94.762,4.972,8.601,7.153,2.031,1.127,3.153,1.026,0,1,1,1,0,0,0,0,0,0
Tamarack,2021,2021-07-25 07:00:00,2021-07-25 00:00:00,2021-07-24 23:00:00,493,492.5,368.563,98.1980997852533,94.762,4.972,7.701,6.686,4.769,0.407,3.153,1.026,0,1,1,1,1,0,0,0,0,0
Tamarack,2021,2021-07-25 08:00:00,2021-07-25 01:00:00,2021-07-25 00:00:00,494,493.5,368.563,98.1980997852533,94.762,4.972,7.721,6.881,4.962,1.634,3.153,1.026,1,1,1,1,1,0,0,0,0,0
Tamarack,2021,2021-07-25 09:00:00,2021-07-25 02:00:00,2021-07-25 01:00:00,495,494.5,369.355,98.4091163415271,94.711,4.705,7.739,6.977,5.193,2.259,3.153,1.026,0,1,1,1,1,0,0,0.792,0.346,0.159
Tamarack,2021,2021-07-25 10:00:00,2021-07-25 03:00:00,2021-07-25 02:00:00,496,495.5,369.355,98.4091163415271,94.711,4.705,6.977,5.759,2.57,2.259,3.153,1.026,0,1,1,1,0,0,0,0,0,0
Tamarack,2021,2021-07-25 11:00:00,2021-07-25 04:00:00,2021-07-25 03:00:00,497,496.5,369.355,98.4091163415271,94.711,4.705,4.07,3.153,2.57,2.259,3.153,1.026,0,1,1,0,0,0,0,0,0,0
Tamarack,2021,2021-07-25 12:00:00,2021-07-25 05:00:00,2021-07-25 04:00:00,498,497.5,369.355,98.4091163415271,94.711,4.705,4.07,3.153,2.57,2.259,3.153,1.026,0,0,0,0,0,0,0,0,0,0
Tamarack,2021,2021-07-25 13:00:00,2021-07-25 06:00:00,2021-07-25 05:00:00,499,498.5,369.355,98.4091163415271,94.711,4.705,4.07,3.153,2.57,2.259,3.153,1.026,0,0,0,0,0,0,0,0,0,0
Tamarack,2021,2021-07-25 14:00:00,2021-07-25 07:00:00,2021-07-25 06:00:00,500,499.5,369.355,98.4091163415271,94.711,4.705,4.07,3.153,2.57,2.259,3.153,1.026,0,0,0,0,0,0,0,0,0,0
Tamarack,2021,2021-07-25 15:00:00,2021-07-25 08:00:00,2021-07-25 07:00:00,501,500.5,369.355,98.4091163415271,94.711,4.705,4.07,3.153,2.57,2.259,3.153,1.026,0,0,0,0,0,0,0,0,0,0
Tamarack,2021,2021-07-25 16:00:00,2021-07-25 09:00:00,2021-07-25 08:00:00,502,501.5,369.355,98.4091163415271,94.711,4.705,4.07,3.153,2.57,2.259,3.153,1.026,0,0,0,0,0,0,0,0,0,0
Tamarack,2021,2021-07-25 17:00:00,2021-07-25 10:00:00,2021-07-25 09:00:00,503,502.5,369.355,98.4091163415271,94.711,4.705,4.07,3.153,2.57,2.259,3.153,1.026,0,0,0,0,0,0,0,0,0,0
Tamarack,2021,2021-07-25 18:00:00,2021-07-25 11:00:00,2021-07-25 10:00:00,504,503.5,369.355,98.4091163415271,94.711,4.705,10.304,9.157,5.617,2.964,0.451,1.026,1,1,1,1,1,1,0,0,0,0
Tamarack,2021,2021-07-25 19:00:00,2021-07-25 12:00:00,2021-07-25 11:00:00,505,504.5,372.025,99.1204979138136,95.581,8.682,13.668,12.262,8.9,5.698,3.696,0.551,1,1,1,1,1,1,1,2.67,1.195,0.567
