fname,fyear,tUTC,tLocal,tLocalGMT,timestep,timestep_hh,farea,fareaPer,fperim,rflinelen,cflinelen5,cflinelen10,cflinelen25,cflinelen50,cflinelen75,cflinelen90,rfline_fstate,cfline5_fstate,cfline10_fstate,cfline25_fstate,cfline50_fstate,cfline75_fstate,cfline90_fstate,dfarea,maefspread,awefspread
North Complex,2020,2020-08-17 22:00:00,2020-08-17 15:00:00,2020-08-17 14:00:00,6,5.5,0.701,0.0521382638330029,3.153,3.153,3.153,3.153,3.153,3.153,3.153,3.153,1,1,1,1,1,1,1,0.701,0.582,0.481
North Complex,2020,2020-08-17 23:00:00,2020-08-17 16:00:00,2020-08-17 15:00:00,7,6.5,2.298,0.170918302836292,5.833,5.833,5.833,5.833,2.989,0.092,3.153,3.153,0,1,1,1,1,0,0,1.597,0.947,0.507
North Complex,2020,2020-08-18 00:00:00,2020-08-17 17:00:00,2020-08-17 16:00:00,8,7.5,2.298,0.170918302836292,5.833,5.833,5.833,5.833,2.989,0.092,3.153,3.153,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-18 01:00:00,2020-08-17 18:00:00,2020-08-17 17:00:00,9,8.5,2.298,0.170918302836292,5.833,5.833,5.833,5.833,2.989,0.092,3.153,3.153,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-18 02:00:00,2020-08-17 19:00:00,2020-08-17 18:00:00,10,9.5,2.298,0.170918302836292,5.833,5.833,1.299,5.833,2.989,0.092,3.153,3.153,0,1,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-18 03:00:00,2020-08-17 20:00:00,2020-08-17 19:00:00,11,10.5,2.298,0.170918302836292,5.833,5.833,1.299,5.833,2.989,0.092,3.153,3.153,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-18 04:00:00,2020-08-17 21:00:00,2020-08-17 20:00:00,12,11.5,2.298,0.170918302836292,5.833,5.833,1.299,5.833,2.989,0.092,3.153,3.153,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-18 05:00:00,2020-08-17 22:00:00,2020-08-17 21:00:00,13,12.5,2.298,0.170918302836292,5.833,5.833,1.299,5.833,2.989,0.092,3.153,3.153,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-18 06:00:00,2020-08-17 23:00:00,2020-08-17 22:00:00,14,13.5,2.298,0.170918302836292,5.833,5.833,1.299,5.833,2.989,0.092,3.153,3.153,1,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-18 07:00:00,2020-08-18 00:00:00,2020-08-17 23:00:00,15,14.5,3.114,0.231609919509231,6.723,4.986,6.723,6.723,3.874,1.322,3.153,3.153,1,1,1,1,1,0,0,0.816,0.274,0.14
North Complex,2020,2020-08-18 08:00:00,2020-08-18 01:00:00,2020-08-18 00:00:00,16,15.5,3.823,0.284343199191968,7.393,6.117,7.393,7.393,4.627,1.883,3.153,3.153,1,1,1,1,1,0,0,0.709,0.308,0.142
North Complex,2020,2020-08-18 09:00:00,2020-08-18 02:00:00,2020-08-18 01:00:00,17,16.5,5.666,0.421419975574599,8.99,8.223,8.99,8.99,6.151,3.403,3.153,3.153,0,1,1,1,1,0,0,1.843,0.838,0.301
North Complex,2020,2020-08-18 10:00:00,2020-08-18 03:00:00,2020-08-18 02:00:00,18,17.5,5.666,0.421419975574599,8.99,8.223,8.99,8.99,6.151,3.403,3.153,3.153,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-08-18 11:00:00,2020-08-18 04:00:00,2020-08-18 03:00:00,19,18.5,5.666,0.421419975574599,8.99,8.223,8.99,8.99,6.151,3.403,3.153,3.153,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-08-18 12:00:00,2020-08-18 05:00:00,2020-08-18 04:00:00,20,19.5,5.666,0.421419975574599,8.99,8.223,8.99,8.99,6.151,3.403,3.153,3.153,1,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-08-18 13:00:00,2020-08-18 06:00:00,2020-08-18 05:00:00,21,20.5,9.94,0.739307193295361,12.21,6.872,9.347,7.815,6.248,4.478,1.026,3.153,0,1,1,1,1,1,0,4.274,1.431,0.52
North Complex,2020,2020-08-18 14:00:00,2020-08-18 07:00:00,2020-08-18 06:00:00,22,21.5,9.94,0.739307193295361,12.21,6.87,12.21,11.27,8.847,4.936,1.026,3.153,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-08-18 15:00:00,2020-08-18 08:00:00,2020-08-18 07:00:00,23,22.5,9.94,0.739307193295361,12.21,6.872,12.21,11.27,8.689,3.151,1.026,3.153,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-08-18 16:00:00,2020-08-18 09:00:00,2020-08-18 08:00:00,24,23.5,9.94,0.739307193295361,12.21,6.872,12.21,9.812,6.371,3.151,1.026,3.153,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-08-18 17:00:00,2020-08-18 10:00:00,2020-08-18 09:00:00,25,24.5,9.94,0.739307193295361,12.21,6.872,12.21,9.812,6.598,0.675,1.026,3.153,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-08-18 18:00:00,2020-08-18 11:00:00,2020-08-18 10:00:00,26,25.5,9.94,0.739307193295361,12.21,6.872,12.21,9.753,5.735,0.675,1.026,3.153,1,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-08-18 19:00:00,2020-08-18 12:00:00,2020-08-18 11:00:00,27,26.5,12.996,0.966603247894016,13.38,6.944,13.38,11.952,10.037,7.476,2.815,3.153,0,1,1,1,1,1,0,3.056,0.973,0.445
North Complex,2020,2020-08-18 20:00:00,2020-08-18 13:00:00,2020-08-18 12:00:00,28,27.5,12.996,0.966603247894016,13.38,6.944,13.38,12.437,10.037,7.476,2.815,3.153,1,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-08-18 21:00:00,2020-08-18 14:00:00,2020-08-18 13:00:00,29,28.5,14.038,1.04410406232196,13.933,11.675,13.933,13.933,13.933,10.562,2.815,3.153,1,1,1,1,1,0,0,1.042,0.412,0.15
North Complex,2020,2020-08-18 22:00:00,2020-08-18 15:00:00,2020-08-18 14:00:00,30,29.5,19.831,1.4749699145111,16.365,14.165,16.365,16.365,14.101,5.982,2.815,3.153,0,1,1,1,1,0,0,5.793,0.901,0.496
North Complex,2020,2020-08-18 23:00:00,2020-08-18 16:00:00,2020-08-18 15:00:00,31,30.5,19.831,1.4749699145111,16.365,14.165,6.55,3.212,14.101,5.982,2.815,3.153,0,1,1,0,0,0,0,0,0,0
North Complex,2020,2020-08-19 00:00:00,2020-08-18 17:00:00,2020-08-18 16:00:00,32,31.5,19.831,1.4749699145111,16.365,14.165,5.922,2.981,14.101,5.982,2.815,3.153,0,1,1,0,0,0,0,0,0,0
North Complex,2020,2020-08-19 01:00:00,2020-08-18 18:00:00,2020-08-18 17:00:00,33,32.5,19.831,1.4749699145111,16.365,14.164,11.126,8.97,3.534,5.982,2.815,3.153,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-08-19 02:00:00,2020-08-18 19:00:00,2020-08-18 18:00:00,34,33.5,19.831,1.4749699145111,16.365,14.165,5.922,2.981,3.534,5.982,2.815,3.153,0,1,1,0,0,0,0,0,0,0
North Complex,2020,2020-08-19 03:00:00,2020-08-18 20:00:00,2020-08-18 19:00:00,35,34.5,19.831,1.4749699145111,16.365,14.165,5.922,2.981,3.534,5.982,2.815,3.153,0,1,1,0,0,0,0,0,0,0
North Complex,2020,2020-08-19 04:00:00,2020-08-18 21:00:00,2020-08-18 20:00:00,36,35.5,19.831,1.4749699145111,16.365,14.165,5.922,2.981,3.534,5.982,2.815,3.153,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-19 05:00:00,2020-08-18 22:00:00,2020-08-18 21:00:00,37,36.5,19.831,1.4749699145111,16.365,14.165,5.922,2.981,3.534,5.982,2.815,3.153,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-19 06:00:00,2020-08-18 23:00:00,2020-08-18 22:00:00,38,37.5,19.831,1.4749699145111,16.365,14.165,5.922,2.981,3.534,5.982,2.815,3.153,0,1,1,0,0,0,0,0,0,0
North Complex,2020,2020-08-19 07:00:00,2020-08-19 00:00:00,2020-08-18 23:00:00,39,38.5,19.831,1.4749699145111,16.365,14.165,10.927,8.221,3.092,5.982,2.815,3.153,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-08-19 08:00:00,2020-08-19 01:00:00,2020-08-19 00:00:00,40,39.5,19.831,1.4749699145111,16.365,14.164,5.922,2.981,3.092,5.982,2.815,3.153,0,1,1,0,0,0,0,0,0,0
North Complex,2020,2020-08-19 09:00:00,2020-08-19 02:00:00,2020-08-19 01:00:00,41,40.5,19.831,1.4749699145111,16.365,14.165,5.922,2.981,3.092,5.982,2.815,3.153,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-19 10:00:00,2020-08-19 03:00:00,2020-08-19 02:00:00,42,41.5,19.831,1.4749699145111,16.365,14.165,5.922,2.981,3.092,5.982,2.815,3.153,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-19 11:00:00,2020-08-19 04:00:00,2020-08-19 03:00:00,43,42.5,19.831,1.4749699145111,16.365,14.165,2.981,2.981,3.092,5.982,2.815,3.153,0,1,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-19 12:00:00,2020-08-19 05:00:00,2020-08-19 04:00:00,44,43.5,19.831,1.4749699145111,16.365,14.164,5.922,2.981,3.092,5.982,2.815,3.153,0,1,1,0,0,0,0,0,0,0
North Complex,2020,2020-08-19 13:00:00,2020-08-19 06:00:00,2020-08-19 05:00:00,45,44.5,19.831,1.4749699145111,16.365,14.165,6.344,5.364,2.697,5.982,2.815,3.153,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-08-19 14:00:00,2020-08-19 07:00:00,2020-08-19 06:00:00,46,45.5,19.831,1.4749699145111,16.365,14.165,6.344,5.364,2.697,5.982,2.815,3.153,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-08-19 15:00:00,2020-08-19 08:00:00,2020-08-19 07:00:00,47,46.5,19.831,1.4749699145111,16.365,14.165,6.344,5.364,2.697,5.982,2.815,3.153,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-19 16:00:00,2020-08-19 09:00:00,2020-08-19 08:00:00,48,47.5,19.831,1.4749699145111,16.365,14.165,7.744,5.837,2.784,5.982,2.815,3.153,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-08-19 17:00:00,2020-08-19 10:00:00,2020-08-19 09:00:00,49,48.5,19.831,1.4749699145111,16.365,14.165,5.922,2.981,2.784,5.982,2.815,3.153,0,1,1,0,0,0,0,0,0,0
North Complex,2020,2020-08-19 18:00:00,2020-08-19 11:00:00,2020-08-19 10:00:00,50,49.5,19.831,1.4749699145111,16.365,14.165,5.922,2.981,2.784,5.982,2.815,3.153,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-19 19:00:00,2020-08-19 12:00:00,2020-08-19 11:00:00,51,50.5,19.831,1.4749699145111,16.365,14.164,5.922,2.981,2.784,5.982,2.815,3.153,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-19 20:00:00,2020-08-19 13:00:00,2020-08-19 12:00:00,52,51.5,19.831,1.4749699145111,16.365,14.165,13.074,12.149,10.315,6.259,0.012,3.153,0,1,1,1,1,1,0,0,0,0
North Complex,2020,2020-08-19 21:00:00,2020-08-19 14:00:00,2020-08-19 13:00:00,53,52.5,19.831,1.4749699145111,16.365,14.164,16.365,16.365,16.042,11.505,6.715,3.153,1,1,1,1,1,1,0,0,0,0
North Complex,2020,2020-08-19 22:00:00,2020-08-19 15:00:00,2020-08-19 14:00:00,54,53.5,28.123,2.09170384276111,19.811,11.744,19.811,19.811,19.811,18.173,10.816,3.422,1,1,1,1,1,1,1,8.292,1.184,0.585
North Complex,2020,2020-08-19 23:00:00,2020-08-19 16:00:00,2020-08-19 15:00:00,55,54.5,37.553,2.79307877563589,23.878,3.654,23.878,23.878,23.878,17.236,13.767,10.439,1,1,1,1,1,1,1,9.43,2.204,0.803
North Complex,2020,2020-08-20 00:00:00,2020-08-19 17:00:00,2020-08-19 16:00:00,56,55.5,38.014,2.82736656397685,24.086,6.462,24.085,24.085,24.085,17.2,13.582,7.357,1,1,1,1,1,1,1,0.461,0.246,0.126
North Complex,2020,2020-08-20 01:00:00,2020-08-19 18:00:00,2020-08-19 17:00:00,57,56.5,39.007,2.90122290632517,24.675,9.141,24.041,23.124,20.902,17.48,12.496,3.788,1,1,1,1,1,1,1,0.993,0.625,0.154
North Complex,2020,2020-08-20 02:00:00,2020-08-19 19:00:00,2020-08-19 18:00:00,58,57.5,40.037,2.97783119697851,25.514,10.599,24.88,23.963,21.742,18.319,9.999,0.645,1,1,1,1,1,1,1,1.03,0.578,0.113
North Complex,2020,2020-08-20 03:00:00,2020-08-19 20:00:00,2020-08-19 19:00:00,59,58.5,49.569,3.6867925819374,27.992,2.33,27.358,26.441,24.323,19.526,14.137,7.868,0,1,1,1,1,1,1,9.532,1.756,0.899
North Complex,2020,2020-08-20 04:00:00,2020-08-19 21:00:00,2020-08-19 20:00:00,60,59.5,49.569,3.6867925819374,27.992,2.33,18.406,17.598,16.119,12.693,6.525,1.407,0,1,1,1,1,1,1,0,0,0
North Complex,2020,2020-08-20 05:00:00,2020-08-19 22:00:00,2020-08-19 21:00:00,61,60.5,49.569,3.6867925819374,27.992,2.33,18.307,17.355,15.919,11.112,2.961,0.079,0,1,1,1,1,1,1,0,0,0
North Complex,2020,2020-08-20 06:00:00,2020-08-19 23:00:00,2020-08-19 22:00:00,62,61.5,49.569,3.6867925819374,27.992,2.33,18.307,17.355,14.383,4.939,2.961,0.079,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-08-20 07:00:00,2020-08-20 00:00:00,2020-08-19 23:00:00,63,62.5,49.569,3.6867925819374,27.992,2.33,10.45,7.895,2.59,4.939,2.961,0.079,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-08-20 08:00:00,2020-08-20 01:00:00,2020-08-20 00:00:00,64,63.5,49.569,3.6867925819374,27.992,2.33,10.959,9.738,5.37,4.939,2.961,0.079,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-08-20 09:00:00,2020-08-20 02:00:00,2020-08-20 01:00:00,65,64.5,49.569,3.6867925819374,27.992,2.33,11.18,9.112,4.836,2.703,2.961,0.079,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-08-20 10:00:00,2020-08-20 03:00:00,2020-08-20 02:00:00,66,65.5,49.569,3.6867925819374,27.992,2.33,5.975,4.624,2.182,2.703,2.961,0.079,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-08-20 11:00:00,2020-08-20 04:00:00,2020-08-20 03:00:00,67,66.5,49.569,3.6867925819374,27.992,2.33,10.858,8.382,4.545,2.703,2.961,0.079,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-08-20 12:00:00,2020-08-20 05:00:00,2020-08-20 04:00:00,68,67.5,49.569,3.6867925819374,27.992,2.33,3.258,2.115,4.545,2.703,2.961,0.079,0,1,1,0,0,0,0,0,0,0
North Complex,2020,2020-08-20 13:00:00,2020-08-20 06:00:00,2020-08-20 05:00:00,69,68.5,49.569,3.6867925819374,27.992,2.33,10.813,6.518,3.986,0.101,2.961,0.079,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-08-20 14:00:00,2020-08-20 07:00:00,2020-08-20 06:00:00,70,69.5,49.569,3.6867925819374,27.992,2.33,3.27,2.382,3.986,0.101,2.961,0.079,0,1,1,0,0,0,0,0,0,0
North Complex,2020,2020-08-20 15:00:00,2020-08-20 08:00:00,2020-08-20 07:00:00,71,70.5,49.569,3.6867925819374,27.992,2.33,3.27,2.382,3.986,0.101,2.961,0.079,0,1,1,0,0,0,0,0,0,0
North Complex,2020,2020-08-20 16:00:00,2020-08-20 09:00:00,2020-08-20 08:00:00,72,71.5,49.569,3.6867925819374,27.992,2.33,2.382,2.382,3.986,0.101,2.961,0.079,0,1,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-20 17:00:00,2020-08-20 10:00:00,2020-08-20 09:00:00,73,72.5,49.569,3.6867925819374,27.992,2.33,5.93,3.439,3.986,0.101,2.961,0.079,0,1,1,0,0,0,0,0,0,0
North Complex,2020,2020-08-20 18:00:00,2020-08-20 11:00:00,2020-08-20 10:00:00,74,73.5,49.569,3.6867925819374,27.992,2.33,13.39,11.367,4.277,2.299,2.961,0.079,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-08-20 19:00:00,2020-08-20 12:00:00,2020-08-20 11:00:00,75,74.5,49.569,3.6867925819374,27.992,2.33,17.799,15.252,9.419,2.299,2.961,0.079,1,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-08-20 20:00:00,2020-08-20 13:00:00,2020-08-20 12:00:00,76,75.5,49.848,3.7075437596969,28.095,13.337,28.095,28.095,26.901,22.664,8.676,2.684,0,1,1,1,1,1,1,0.279,0.23,0.12
North Complex,2020,2020-08-20 21:00:00,2020-08-20 14:00:00,2020-08-20 13:00:00,77,76.5,49.848,3.7075437596969,28.095,13.337,27.46,26.543,23.232,18.544,9.297,1.883,1,1,1,1,1,1,1,0,0,0
North Complex,2020,2020-08-20 22:00:00,2020-08-20 15:00:00,2020-08-20 14:00:00,78,77.5,58.397,4.34339257211964,29.56,13.851,29.56,29.56,29.245,25.396,17.821,3.62,1,1,1,1,1,1,1,8.549,1.529,0.641
North Complex,2020,2020-08-20 23:00:00,2020-08-20 16:00:00,2020-08-20 15:00:00,79,78.5,64.953,4.83100806097722,30.7,7.357,30.065,29.148,27.043,23.971,17.543,2.893,0,1,1,1,1,1,1,6.556,1.314,0.473
North Complex,2020,2020-08-21 00:00:00,2020-08-20 17:00:00,2020-08-20 16:00:00,80,79.5,64.953,4.83100806097722,30.7,7.357,30.065,29.148,27.043,23.971,17.543,2.893,1,1,1,1,1,1,1,0,0,0
North Complex,2020,2020-08-21 01:00:00,2020-08-20 18:00:00,2020-08-20 17:00:00,81,80.5,67.522,5.02208252572328,31.67,3.203,27.446,23.821,22.101,19.977,14.709,9.366,0,1,1,1,1,1,1,2.569,0.933,0.349
North Complex,2020,2020-08-21 02:00:00,2020-08-20 19:00:00,2020-08-20 18:00:00,82,81.5,67.522,5.02208252572328,31.67,3.203,16.681,15.939,14.509,9.376,5.124,1,1,1,1,1,1,1,1,0,0,0
North Complex,2020,2020-08-21 03:00:00,2020-08-20 20:00:00,2020-08-20 19:00:00,83,82.5,68.051,5.06142794878699,31.773,19.11,16.716,15.428,10.996,7.536,4.011,1,0,1,1,1,1,1,0,0.529,0.254,0.165
North Complex,2020,2020-08-21 04:00:00,2020-08-20 21:00:00,2020-08-20 20:00:00,84,83.5,68.051,5.06142794878699,31.773,19.11,12.018,10.988,8.955,7.114,1.877,1,0,1,1,1,1,1,0,0,0,0
North Complex,2020,2020-08-21 05:00:00,2020-08-20 22:00:00,2020-08-20 21:00:00,85,84.5,68.051,5.06142794878699,31.773,19.109,9.889,8.928,6.727,7.114,1.877,1,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-08-21 06:00:00,2020-08-20 23:00:00,2020-08-20 22:00:00,86,85.5,68.051,5.06142794878699,31.773,19.11,7.035,6.112,3.075,7.114,1.877,1,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-08-21 07:00:00,2020-08-21 00:00:00,2020-08-20 23:00:00,87,86.5,68.051,5.06142794878699,31.773,19.11,7.035,6.112,3.075,7.114,1.877,1,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-08-21 08:00:00,2020-08-21 01:00:00,2020-08-21 00:00:00,88,87.5,68.051,5.06142794878699,31.773,19.11,4.035,3.123,0.809,7.114,1.877,1,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-08-21 09:00:00,2020-08-21 02:00:00,2020-08-21 01:00:00,89,88.5,68.051,5.06142794878699,31.773,19.11,4.035,3.123,0.809,7.114,1.877,1,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-08-21 10:00:00,2020-08-21 03:00:00,2020-08-21 02:00:00,90,89.5,68.051,5.06142794878699,31.773,19.11,8.112,7.497,5.053,7.114,1.877,1,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-08-21 11:00:00,2020-08-21 04:00:00,2020-08-21 03:00:00,91,90.5,68.051,5.06142794878699,31.773,19.11,8.112,7.497,5.053,7.114,1.877,1,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-21 12:00:00,2020-08-21 05:00:00,2020-08-21 04:00:00,92,91.5,68.051,5.06142794878699,31.773,19.11,8.112,7.497,5.053,7.114,1.877,1,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-21 13:00:00,2020-08-21 06:00:00,2020-08-21 05:00:00,93,92.5,68.051,5.06142794878699,31.773,19.11,8.112,7.497,5.053,7.114,1.877,1,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-21 14:00:00,2020-08-21 07:00:00,2020-08-21 06:00:00,94,93.5,68.051,5.06142794878699,31.773,19.11,8.112,7.497,5.053,7.114,1.877,1,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-21 15:00:00,2020-08-21 08:00:00,2020-08-21 07:00:00,95,94.5,68.051,5.06142794878699,31.773,19.11,8.112,7.497,5.053,7.114,1.877,1,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-21 16:00:00,2020-08-21 09:00:00,2020-08-21 08:00:00,96,95.5,68.051,5.06142794878699,31.773,19.11,8.112,7.497,5.053,7.114,1.877,1,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-21 17:00:00,2020-08-21 10:00:00,2020-08-21 09:00:00,97,96.5,68.051,5.06142794878699,31.773,19.11,8.112,7.497,5.053,7.114,1.877,1,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-21 18:00:00,2020-08-21 11:00:00,2020-08-21 10:00:00,98,97.5,68.051,5.06142794878699,31.773,19.108,8.112,7.497,5.053,7.114,1.877,1,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-21 19:00:00,2020-08-21 12:00:00,2020-08-21 11:00:00,99,98.5,68.051,5.06142794878699,31.773,19.11,8.112,7.497,5.053,7.114,1.877,1,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-21 20:00:00,2020-08-21 13:00:00,2020-08-21 12:00:00,100,99.5,68.051,5.06142794878699,31.773,19.11,10.646,9.89,8.028,1.706,1.877,1,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-08-21 21:00:00,2020-08-21 14:00:00,2020-08-21 13:00:00,101,100.5,68.051,5.06142794878699,31.773,19.11,19.297,17.937,15.201,11.689,5.671,1,1,1,1,1,1,1,0,0,0,0
North Complex,2020,2020-08-21 22:00:00,2020-08-21 15:00:00,2020-08-21 14:00:00,102,101.5,82.074,6.10441635639069,34.224,10.373,26.932,25.1,20.62,14.433,11.589,9.731,1,1,1,1,1,1,1,14.023,2.092,0.734
North Complex,2020,2020-08-21 23:00:00,2020-08-21 16:00:00,2020-08-21 15:00:00,103,102.5,86.67,6.44625296206328,35.704,6.629,28.695,25.65,19.005,13.335,11.493,3.829,1,1,1,1,1,1,1,4.596,1.769,0.443
North Complex,2020,2020-08-22 00:00:00,2020-08-21 17:00:00,2020-08-21 16:00:00,104,103.5,88.893,6.6115929913083,36.124,10.138,18.114,16.188,14.212,12.208,5.766,2.209,1,1,1,1,1,1,1,2.223,0.942,0.335
North Complex,2020,2020-08-22 01:00:00,2020-08-21 18:00:00,2020-08-21 17:00:00,105,104.5,92.112,6.8510124938453,36.354,3.778,17.723,16.256,14.26,12.255,9.891,2.35,1,1,1,1,1,1,1,3.219,1.358,0.318
North Complex,2020,2020-08-22 02:00:00,2020-08-21 19:00:00,2020-08-21 18:00:00,106,105.5,92.511,6.88068890935082,36.45,4.37,15.396,14.379,12.425,0.999,9.891,2.35,1,1,1,1,1,0,0,0.399,0.235,0.106
North Complex,2020,2020-08-22 03:00:00,2020-08-21 20:00:00,2020-08-21 19:00:00,107,106.5,93.658,6.96599930680653,36.926,8.782,16.717,15.83,14.09,12.292,4.19,1.666,1,1,1,1,1,1,1,1.147,0.503,0.262
North Complex,2020,2020-08-22 04:00:00,2020-08-21 21:00:00,2020-08-21 20:00:00,108,107.5,95.754,7.12189345943703,38.226,3.598,18.018,17.13,15.391,13.593,11.681,8.695,1,1,1,1,1,1,1,2.096,1.178,0.239
North Complex,2020,2020-08-22 05:00:00,2020-08-21 22:00:00,2020-08-21 21:00:00,109,108.5,96.075,7.14576847040763,38.311,8.827,18.103,17.215,15.015,11.157,7.642,5.229,0,1,1,1,1,1,1,0.321,0.195,0.089
North Complex,2020,2020-08-22 06:00:00,2020-08-21 23:00:00,2020-08-21 22:00:00,110,109.5,96.075,7.14576847040763,38.311,8.828,14.288,13.477,11.431,7.721,0.27,5.229,0,1,1,1,1,1,0,0,0,0
North Complex,2020,2020-08-22 07:00:00,2020-08-22 00:00:00,2020-08-21 23:00:00,111,110.5,96.075,7.14576847040763,38.311,8.828,11.207,10.719,8.341,1.122,0.27,5.229,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-08-22 08:00:00,2020-08-22 01:00:00,2020-08-22 00:00:00,112,111.5,96.075,7.14576847040763,38.311,8.827,11.207,10.719,8.341,1.122,0.27,5.229,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-08-22 09:00:00,2020-08-22 02:00:00,2020-08-22 01:00:00,113,112.5,96.075,7.14576847040763,38.311,8.827,7.926,7.328,3.076,0.146,0.27,5.229,0,1,1,1,1,0,0,0,0,0
North Complex,2020,2020-08-22 10:00:00,2020-08-22 03:00:00,2020-08-22 02:00:00,114,113.5,96.075,7.14576847040763,38.311,8.827,7.682,7.1,2.974,0.146,0.27,5.229,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-08-22 11:00:00,2020-08-22 04:00:00,2020-08-22 03:00:00,115,114.5,96.075,7.14576847040763,38.311,8.827,7.682,7.1,2.974,0.146,0.27,5.229,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-08-22 12:00:00,2020-08-22 05:00:00,2020-08-22 04:00:00,116,115.5,96.075,7.14576847040763,38.311,8.827,7.682,7.1,2.974,0.146,0.27,5.229,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-08-22 13:00:00,2020-08-22 06:00:00,2020-08-22 05:00:00,117,116.5,96.075,7.14576847040763,38.311,8.827,7.682,7.1,2.974,0.146,0.27,5.229,0,1,1,1,0,0,0,0,0,0
North Complex,2020,2020-08-22 14:00:00,2020-08-22 07:00:00,2020-08-22 06:00:00,118,117.5,96.075,7.14576847040763,38.311,8.827,3.902,3.036,2.974,0.146,0.27,5.229,0,1,1,0,0,0,0,0,0,0
North Complex,2020,2020-08-22 15:00:00,2020-08-22 08:00:00,2020-08-22 07:00:00,119,118.5,96.075,7.14576847040763,38.311,8.828,1.717,3.036,2.974,0.146,0.27,5.229,0,1,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-22 16:00:00,2020-08-22 09:00:00,2020-08-22 08:00:00,120,119.5,96.075,7.14576847040763,38.311,8.827,1.717,3.036,2.974,0.146,0.27,5.229,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-22 17:00:00,2020-08-22 10:00:00,2020-08-22 09:00:00,121,120.5,96.075,7.14576847040763,38.311,8.827,1.717,3.036,2.974,0.146,0.27,5.229,0,0,0,0,0,0,0,0,0,0
North Complex,2020,2020-08-22 18:00:00,2020-08-22 11:00:00,2020-08-22 10:00:00,122,121.5,96.075,7.14576847040763,38.311,8.828,7.124,5.89,2.974,0.146,0.27,5.229,0,1,1,0,0,0,0,0,0,0
