fname,fyear,tUTC,tLocal,tLocalGMT,timestep,timestep_hh,farea,fareaPer,fperim,rflinelen,cflinelen5,cflinelen10,cflinelen25,cflinelen50,cflinelen75,cflinelen90,rfline_fstate,cfline5_fstate,cfline10_fstate,cfline25_fstate,cfline50_fstate,cfline75_fstate,cfline90_fstate,dfarea,maefspread,awefspread
River Complex,2021,2021-08-01 05:00:00,2021-07-31 22:00:00,2021-07-31 21:00:00,32,31.5,0.536,0.0575534624420707,2.724,2.092,2.724,2.724,2.724,2.724,2.724,2.724,1,1,1,1,1,1,1,0.536,0.519,0.411
River Complex,2021,2021-08-01 06:00:00,2021-07-31 23:00:00,2021-07-31 22:00:00,33,32.5,1.115,0.119724086983039,3.88,3.88,3.88,3.88,3.88,3.88,3.88,2.724,0,1,1,1,1,1,0,0.579,0.434,0.277
River Complex,2021,2021-08-01 07:00:00,2021-08-01 00:00:00,2021-07-31 23:00:00,34,33.5,1.115,0.119724086983039,3.88,3.88,3.88,3.88,3.88,3.88,3.88,2.724,0,0,0,0,0,0,0,0,0,0
River Complex,2021,2021-08-01 08:00:00,2021-08-01 01:00:00,2021-08-01 00:00:00,35,34.5,1.115,0.119724086983039,3.88,3.88,3.88,3.88,3.88,3.88,3.88,2.724,0,0,0,0,0,0,0,0,0,0
River Complex,2021,2021-08-01 09:00:00,2021-08-01 02:00:00,2021-08-01 01:00:00,36,35.5,1.115,0.119724086983039,3.88,3.88,3.88,3.88,3.88,3.88,3.88,2.724,0,0,0,0,0,0,0,0,0,0
River Complex,2021,2021-08-01 10:00:00,2021-08-01 03:00:00,2021-08-01 02:00:00,37,36.5,1.115,0.119724086983039,3.88,3.88,3.88,3.88,3.88,3.88,3.88,2.724,0,0,0,0,0,0,0,0,0,0
River Complex,2021,2021-08-01 11:00:00,2021-08-01 04:00:00,2021-08-01 03:00:00,38,37.5,1.115,0.119724086983039,3.88,3.88,3.88,3.88,3.88,3.88,3.88,2.724,0,0,0,0,0,0,0,0,0,0
River Complex,2021,2021-08-01 12:00:00,2021-08-01 05:00:00,2021-08-01 04:00:00,39,38.5,1.115,0.119724086983039,3.88,3.88,3.88,3.88,3.88,3.88,3.88,2.724,0,0,0,0,0,0,0,0,0,0
River Complex,2021,2021-08-01 13:00:00,2021-08-01 06:00:00,2021-08-01 05:00:00,40,39.5,1.115,0.119724086983039,3.88,3.88,3.88,3.88,3.88,3.88,3.88,2.724,0,0,0,0,0,0,0,0,0,0
River Complex,2021,2021-08-01 14:00:00,2021-08-01 07:00:00,2021-08-01 06:00:00,41,40.5,1.115,0.119724086983039,3.88,3.88,3.88,3.88,3.88,3.88,3.88,2.724,0,0,0,0,0,0,0,0,0,0
River Complex,2021,2021-08-01 15:00:00,2021-08-01 08:00:00,2021-08-01 07:00:00,42,41.5,1.115,0.119724086983039,3.88,3.88,3.88,3.88,3.88,3.88,3.88,2.724,0,0,0,0,0,0,0,0,0,0
River Complex,2021,2021-08-01 16:00:00,2021-08-01 09:00:00,2021-08-01 08:00:00,43,42.5,1.115,0.119724086983039,3.88,3.88,3.88,3.88,3.88,3.88,3.88,2.724,0,0,0,0,0,0,0,0,0,0
River Complex,2021,2021-08-01 17:00:00,2021-08-01 10:00:00,2021-08-01 09:00:00,44,43.5,1.115,0.119724086983039,3.88,3.88,3.88,3.88,3.88,3.88,3.88,2.724,0,0,0,0,0,0,0,0,0,0
River Complex,2021,2021-08-01 18:00:00,2021-08-01 11:00:00,2021-08-01 10:00:00,45,44.5,1.115,0.119724086983039,3.88,3.88,2.066,1.067,3.88,3.88,3.88,2.724,0,1,1,0,0,0,0,0,0,0
River Complex,2021,2021-08-01 19:00:00,2021-08-01 12:00:00,2021-08-01 11:00:00,46,45.5,1.115,0.119724086983039,3.88,3.88,2.066,1.067,3.88,3.88,3.88,2.724,0,0,0,0,0,0,0,0,0,0
River Complex,2021,2021-08-01 20:00:00,2021-08-01 13:00:00,2021-08-01 12:00:00,47,46.5,1.115,0.119724086983039,3.88,3.88,3.88,3.88,3.88,3.88,3.88,2.724,1,1,1,1,1,1,0,0,0,0
River Complex,2021,2021-08-01 21:00:00,2021-08-01 14:00:00,2021-08-01 13:00:00,48,47.5,6.635,0.712438849446155,9.742,8.709,9.742,9.742,9.742,3.281,3.88,2.724,0,1,1,1,1,0,0,5.52,2.43,1.423
River Complex,2021,2021-08-01 22:00:00,2021-08-01 15:00:00,2021-08-01 14:00:00,49,48.5,6.635,0.712438849446155,9.742,8.709,6.323,5.142,2.838,3.281,3.88,2.724,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-01 23:00:00,2021-08-01 16:00:00,2021-08-01 15:00:00,50,49.5,6.635,0.712438849446155,9.742,8.709,5.863,4.961,2.667,3.281,3.88,2.724,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-02 00:00:00,2021-08-01 17:00:00,2021-08-01 16:00:00,51,50.5,6.635,0.712438849446155,9.742,8.709,5.863,4.961,2.667,3.281,3.88,2.724,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-02 01:00:00,2021-08-01 18:00:00,2021-08-01 17:00:00,52,51.5,6.635,0.712438849446155,9.742,8.709,9.742,9.742,5.937,3.281,3.88,2.724,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-02 02:00:00,2021-08-01 19:00:00,2021-08-01 18:00:00,53,52.5,6.635,0.712438849446155,9.742,8.709,9.742,9.742,9.742,4.084,3.88,2.724,0,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-02 03:00:00,2021-08-01 20:00:00,2021-08-01 19:00:00,54,53.5,6.635,0.712438849446155,9.742,8.709,9.119,8.042,5.807,3.556,3.88,2.724,0,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-02 04:00:00,2021-08-01 21:00:00,2021-08-01 20:00:00,55,54.5,6.635,0.712438849446155,9.742,8.709,9.742,9.182,6.51,4.066,3.88,2.724,0,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-02 05:00:00,2021-08-01 22:00:00,2021-08-01 21:00:00,56,55.5,6.635,0.712438849446155,9.742,8.709,6.518,5.875,3.832,4.066,3.88,2.724,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-02 06:00:00,2021-08-01 23:00:00,2021-08-01 22:00:00,57,56.5,6.635,0.712438849446155,9.742,8.709,6.934,6.124,3.949,4.066,3.88,2.724,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-02 07:00:00,2021-08-02 00:00:00,2021-08-01 23:00:00,58,57.5,6.635,0.712438849446155,9.742,8.709,6.518,5.875,3.832,4.066,3.88,2.724,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-02 08:00:00,2021-08-02 01:00:00,2021-08-02 00:00:00,59,58.5,6.635,0.712438849446155,9.742,8.709,6.518,5.875,3.832,4.066,3.88,2.724,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-02 09:00:00,2021-08-02 02:00:00,2021-08-02 01:00:00,60,59.5,6.635,0.712438849446155,9.742,8.709,5.863,4.961,2.667,4.066,3.88,2.724,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-02 10:00:00,2021-08-02 03:00:00,2021-08-02 02:00:00,61,60.5,6.635,0.712438849446155,9.742,8.709,5.863,4.961,2.667,4.066,3.88,2.724,0,0,0,0,0,0,0,0,0,0
River Complex,2021,2021-08-02 11:00:00,2021-08-02 04:00:00,2021-08-02 03:00:00,62,61.5,6.635,0.712438849446155,9.742,8.709,5.863,4.961,2.667,4.066,3.88,2.724,0,0,0,0,0,0,0,0,0,0
River Complex,2021,2021-08-02 12:00:00,2021-08-02 05:00:00,2021-08-02 04:00:00,63,62.5,6.635,0.712438849446155,9.742,8.709,5.863,4.961,2.667,4.066,3.88,2.724,0,0,0,0,0,0,0,0,0,0
River Complex,2021,2021-08-02 13:00:00,2021-08-02 06:00:00,2021-08-02 05:00:00,64,63.5,6.635,0.712438849446155,9.742,8.709,5.863,4.961,2.667,4.066,3.88,2.724,0,0,0,0,0,0,0,0,0,0
River Complex,2021,2021-08-02 14:00:00,2021-08-02 07:00:00,2021-08-02 06:00:00,65,64.5,6.635,0.712438849446155,9.742,8.709,5.863,4.961,2.667,4.066,3.88,2.724,0,0,0,0,0,0,0,0,0,0
River Complex,2021,2021-08-02 15:00:00,2021-08-02 08:00:00,2021-08-02 07:00:00,66,65.5,6.635,0.712438849446155,9.742,8.709,5.863,4.961,2.667,4.066,3.88,2.724,0,0,0,0,0,0,0,0,0,0
River Complex,2021,2021-08-02 16:00:00,2021-08-02 09:00:00,2021-08-02 08:00:00,67,66.5,15.523,1.66679551770198,21.558,11.816,11.816,11.816,11.816,11.816,11.816,3.01,1,1,1,1,1,1,1,8.888,2.41,1.021
River Complex,2021,2021-08-02 17:00:00,2021-08-02 10:00:00,2021-08-02 09:00:00,68,67.5,23.66,2.54051291302126,25.033,10.741,15.291,15.291,15.291,15.291,15.291,10.934,1,1,1,1,1,1,1,8.137,1.444,0.689
River Complex,2021,2021-08-02 18:00:00,2021-08-02 11:00:00,2021-08-02 10:00:00,69,68.5,31.268,3.35742847693781,31.305,9.374,21.563,21.563,21.563,21.563,19.011,9.098,1,1,1,1,1,1,1,7.608,1.977,0.708
River Complex,2021,2021-08-02 19:00:00,2021-08-02 12:00:00,2021-08-02 11:00:00,70,69.5,36.752,3.94627770834139,33.653,3.147,23.911,23.911,23.911,23.911,21.284,7.333,1,1,1,1,1,1,1,5.484,1.733,0.585
River Complex,2021,2021-08-02 20:00:00,2021-08-02 13:00:00,2021-08-02 12:00:00,71,70.5,41.555,4.46200397720196,39.101,4.101,29.359,29.359,29.359,29.359,16.518,5.044,1,1,1,1,1,1,1,4.803,1.697,1.526
River Complex,2021,2021-08-02 21:00:00,2021-08-02 14:00:00,2021-08-02 13:00:00,72,71.5,42.166,4.52761062935141,39.757,10.973,36.046,34.977,32.703,29.868,21.037,6.837,1,1,1,1,1,1,1,0.611,0.463,0.149
River Complex,2021,2021-08-02 22:00:00,2021-08-02 15:00:00,2021-08-02 14:00:00,73,72.5,48.306,5.18689842672886,43.836,15.897,42.849,41.541,38.96,34.889,22.289,6.837,1,1,1,1,1,1,0,6.14,1.943,0.56
River Complex,2021,2021-08-02 23:00:00,2021-08-02 16:00:00,2021-08-02 15:00:00,74,73.5,54.33,5.83373062402556,48.397,6.973,47.824,46.486,44.038,36.229,19.96,6.837,1,1,1,1,1,1,0,6.024,1.064,0.379
River Complex,2021,2021-08-03 00:00:00,2021-08-02 17:00:00,2021-08-02 16:00:00,75,74.5,55.782,5.98964037676043,50.21,2.516,49.222,47.914,45.333,37.328,24.927,6.837,1,1,1,1,1,1,0,1.452,1.327,0.208
River Complex,2021,2021-08-03 01:00:00,2021-08-02 18:00:00,2021-08-02 17:00:00,76,75.5,55.941,6.00671313894007,50.379,10.241,41.708,36.206,30.591,19.156,4.098,6.837,1,1,1,1,1,1,0,0.159,0.15,0.063
River Complex,2021,2021-08-03 02:00:00,2021-08-02 19:00:00,2021-08-02 18:00:00,77,76.5,59.274,6.36459688953601,51.601,15.968,38.569,36.929,31.149,19.156,4.098,6.837,0,1,1,1,0,0,0,3.333,1.348,0.325
River Complex,2021,2021-08-03 03:00:00,2021-08-02 20:00:00,2021-08-02 19:00:00,78,77.5,59.274,6.36459688953601,51.601,15.969,40.382,37.748,34.012,0.391,4.098,6.837,1,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-03 04:00:00,2021-08-02 21:00:00,2021-08-02 20:00:00,79,78.5,61.907,6.6473175361964,52.182,4.008,41.3,36.347,30.045,17.99,6.343,6.837,0,1,1,1,1,1,0,2.633,0.654,0.165
River Complex,2021,2021-08-03 05:00:00,2021-08-02 22:00:00,2021-08-02 21:00:00,80,79.5,61.907,6.6473175361964,52.182,4.008,46.357,41.996,34.215,13.96,0.285,6.837,0,1,1,1,1,1,0,0,0,0
River Complex,2021,2021-08-03 06:00:00,2021-08-02 23:00:00,2021-08-02 22:00:00,81,80.5,61.907,6.6473175361964,52.182,4.008,40.105,32.738,23.883,4.981,0.285,6.837,0,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-03 07:00:00,2021-08-03 00:00:00,2021-08-02 23:00:00,82,81.5,61.907,6.6473175361964,52.182,4.008,37.187,30.342,25.284,11.509,2.106,6.837,0,1,1,1,1,1,0,0,0,0
River Complex,2021,2021-08-03 08:00:00,2021-08-03 01:00:00,2021-08-03 00:00:00,83,82.5,61.907,6.6473175361964,52.182,4.008,35.13,25.268,20.963,6.439,2.106,6.837,0,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-03 09:00:00,2021-08-03 02:00:00,2021-08-03 01:00:00,84,83.5,61.907,6.6473175361964,52.182,4.008,27.634,21.612,13.14,3.478,2.106,6.837,0,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-03 10:00:00,2021-08-03 03:00:00,2021-08-03 02:00:00,85,84.5,61.907,6.6473175361964,52.182,4.008,17.11,10.809,7.982,3.278,2.106,6.837,0,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-03 11:00:00,2021-08-03 04:00:00,2021-08-03 03:00:00,86,85.5,61.907,6.6473175361964,52.182,4.008,28.231,16.381,6.908,3.278,2.106,6.837,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-03 12:00:00,2021-08-03 05:00:00,2021-08-03 04:00:00,87,86.5,61.907,6.6473175361964,52.182,4.008,23.795,17.06,10.352,3.278,2.106,6.837,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-03 13:00:00,2021-08-03 06:00:00,2021-08-03 05:00:00,88,87.5,61.907,6.6473175361964,52.182,4.008,23.631,16.767,5.472,3.278,2.106,6.837,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-03 14:00:00,2021-08-03 07:00:00,2021-08-03 06:00:00,89,88.5,61.907,6.6473175361964,52.182,4.008,9.797,5.288,5.472,3.278,2.106,6.837,0,1,1,0,0,0,0,0,0,0
River Complex,2021,2021-08-03 15:00:00,2021-08-03 08:00:00,2021-08-03 07:00:00,90,89.5,61.907,6.6473175361964,52.182,4.008,9.797,5.288,5.472,3.278,2.106,6.837,0,0,0,0,0,0,0,0,0,0
River Complex,2021,2021-08-03 16:00:00,2021-08-03 09:00:00,2021-08-03 08:00:00,91,90.5,61.907,6.6473175361964,52.182,4.008,15.317,8.541,5.472,3.278,2.106,6.837,0,1,1,0,0,0,0,0,0,0
River Complex,2021,2021-08-03 17:00:00,2021-08-03 10:00:00,2021-08-03 09:00:00,92,91.5,61.907,6.6473175361964,52.182,4.008,22.263,14.376,5.243,3.278,2.106,6.837,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-03 18:00:00,2021-08-03 11:00:00,2021-08-03 10:00:00,93,92.5,61.907,6.6473175361964,52.182,4.008,28.598,23.8,15.846,2.913,2.106,6.837,0,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-03 19:00:00,2021-08-03 12:00:00,2021-08-03 11:00:00,94,93.5,61.907,6.6473175361964,52.182,4.008,34.397,33.835,30.845,14.325,2.397,6.837,1,1,1,1,1,1,0,0,0,0
River Complex,2021,2021-08-03 20:00:00,2021-08-03 13:00:00,2021-08-03 12:00:00,95,94.5,62.201,6.67888603984933,52.28,11.019,48.8,45.851,35.777,20.867,4.21,6.837,1,1,1,1,1,1,0,0.294,0.171,0.073
River Complex,2021,2021-08-03 21:00:00,2021-08-03 14:00:00,2021-08-03 13:00:00,96,95.5,70.365,7.55550258346326,54.958,5.536,51.023,50.061,47.789,33.292,23.442,8.397,1,1,1,1,1,1,1,8.164,1.764,0.741
River Complex,2021,2021-08-03 22:00:00,2021-08-03 15:00:00,2021-08-03 14:00:00,97,96.5,70.723,7.59394314233315,54.981,8.806,49.741,47.865,28.747,13.895,4.922,8.397,0,1,1,1,1,1,0,0.358,0.168,0.065
River Complex,2021,2021-08-03 23:00:00,2021-08-03 16:00:00,2021-08-03 15:00:00,98,97.5,70.723,7.59394314233315,54.981,8.806,48.824,42.138,28.814,10.804,4.922,8.397,0,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-04 00:00:00,2021-08-03 17:00:00,2021-08-03 16:00:00,99,98.5,70.723,7.59394314233315,54.981,8.806,51.412,48.791,44.218,23.031,8.425,8.397,0,1,1,1,1,1,0,0,0,0
River Complex,2021,2021-08-04 01:00:00,2021-08-03 18:00:00,2021-08-03 17:00:00,100,99.5,70.723,7.59394314233315,54.981,8.806,51.412,48.714,41.331,25.229,6.433,8.397,0,1,1,1,1,1,0,0,0,0
River Complex,2021,2021-08-04 02:00:00,2021-08-03 19:00:00,2021-08-03 18:00:00,101,100.5,70.723,7.59394314233315,54.981,8.806,47.999,43.532,34.055,17.481,0.859,8.397,0,1,1,1,1,1,0,0,0,0
River Complex,2021,2021-08-04 03:00:00,2021-08-03 20:00:00,2021-08-03 19:00:00,102,101.5,70.723,7.59394314233315,54.981,8.806,39.541,37.198,27.921,15.031,1.838,8.397,0,1,1,1,1,1,0,0,0,0
River Complex,2021,2021-08-04 04:00:00,2021-08-03 21:00:00,2021-08-03 20:00:00,103,102.5,70.723,7.59394314233315,54.981,8.806,36.033,29.042,21.161,11.21,5.097,2.267,0,1,1,1,1,1,1,0,0,0
River Complex,2021,2021-08-04 05:00:00,2021-08-03 22:00:00,2021-08-03 21:00:00,104,103.5,70.723,7.59394314233315,54.981,8.806,32.972,27.97,21.161,11.21,5.097,2.267,0,1,1,1,1,1,1,0,0,0
River Complex,2021,2021-08-04 06:00:00,2021-08-03 23:00:00,2021-08-03 22:00:00,105,104.5,70.723,7.59394314233315,54.981,8.806,27.853,26.515,23.971,15.733,7.529,2.619,0,1,1,1,1,1,1,0,0,0
River Complex,2021,2021-08-04 07:00:00,2021-08-04 00:00:00,2021-08-03 23:00:00,106,105.5,70.723,7.59394314233315,54.981,8.806,35.851,32.466,26.005,13.478,7.529,2.619,0,1,1,1,1,1,1,0,0,0
River Complex,2021,2021-08-04 08:00:00,2021-08-04 01:00:00,2021-08-04 00:00:00,107,106.5,70.723,7.59394314233315,54.981,8.806,30.044,27.621,22.595,11.429,2.901,2.619,0,1,1,1,1,1,0,0,0,0
River Complex,2021,2021-08-04 09:00:00,2021-08-04 02:00:00,2021-08-04 01:00:00,108,107.5,70.723,7.59394314233315,54.981,8.806,35.17,30.246,17.234,0.742,2.901,2.619,0,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-04 10:00:00,2021-08-04 03:00:00,2021-08-04 02:00:00,109,108.5,70.723,7.59394314233315,54.981,8.806,24.382,20.158,10.471,0.742,2.901,2.619,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-04 11:00:00,2021-08-04 04:00:00,2021-08-04 03:00:00,110,109.5,70.723,7.59394314233315,54.981,8.806,28.675,24.868,14.983,3.66,2.901,2.619,1,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-04 12:00:00,2021-08-04 05:00:00,2021-08-04 04:00:00,111,110.5,75.951,8.15530415286887,56.463,1.346,20.746,18.244,13.514,6.975,1.204,2.619,1,1,1,1,1,1,0,5.228,1.466,0.594
River Complex,2021,2021-08-04 13:00:00,2021-08-04 06:00:00,2021-08-04 05:00:00,112,111.5,76.032,8.16400159775284,56.519,9.29,17.313,15.302,11.373,6.856,2.205,0.733,0,1,1,1,1,1,1,0.081,0.11,0.06
River Complex,2021,2021-08-04 14:00:00,2021-08-04 07:00:00,2021-08-04 06:00:00,113,112.5,76.032,8.16400159775284,56.519,9.29,24.739,21.957,14.292,0.79,2.205,0.733,0,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-04 15:00:00,2021-08-04 08:00:00,2021-08-04 07:00:00,114,113.5,76.032,8.16400159775284,56.519,9.29,20.604,18.291,12.288,3.036,2.205,0.733,1,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-04 16:00:00,2021-08-04 09:00:00,2021-08-04 08:00:00,115,114.5,88.782,9.53304384800732,61.7,4.276,28.451,25.987,19.683,13.063,7.334,4.786,1,1,1,1,1,1,1,12.75,2.943,1.372
River Complex,2021,2021-08-04 17:00:00,2021-08-04 10:00:00,2021-08-04 09:00:00,116,115.5,89.041,9.56085419646347,61.829,6.201,36.655,34.14,22.345,14.307,8.992,6.56,0,1,1,1,1,1,1,0.259,0.148,0.061
River Complex,2021,2021-08-04 18:00:00,2021-08-04 11:00:00,2021-08-04 10:00:00,117,116.5,89.041,9.56085419646347,61.829,6.201,48.171,43.088,26.835,15.775,5.64,0.741,1,1,1,1,1,1,1,0,0,0
River Complex,2021,2021-08-04 19:00:00,2021-08-04 12:00:00,2021-08-04 11:00:00,118,117.5,89.522,9.61250198645346,61.957,5.518,52.566,48.561,38.763,26.023,14.341,6.55,1,1,1,1,1,1,1,0.481,0.138,0.078
River Complex,2021,2021-08-04 20:00:00,2021-08-04 13:00:00,2021-08-04 12:00:00,119,118.5,91.021,9.77345840473828,62.823,5.643,57.644,55.866,51.851,41.971,29.751,14.885,1,1,1,1,1,1,1,1.499,0.878,0.272
River Complex,2021,2021-08-04 21:00:00,2021-08-04 14:00:00,2021-08-04 13:00:00,120,119.5,95.929,10.3004591391892,65.078,4.919,61.142,60.18,57.908,45.572,36.961,13.075,1,1,1,1,1,1,1,4.908,2.021,0.87
River Complex,2021,2021-08-04 22:00:00,2021-08-04 15:00:00,2021-08-04 14:00:00,121,120.5,96.117,10.320645801389,65.197,23.205,61.261,60.299,58.027,48.304,40.499,8.277,1,1,1,1,1,1,1,0.188,0.106,0.038
River Complex,2021,2021-08-04 23:00:00,2021-08-04 16:00:00,2021-08-04 15:00:00,122,121.5,109.836,11.7937352626628,68.354,7.403,64.418,63.456,60.191,50.993,37.107,8.231,0,1,1,1,1,1,1,13.719,1.921,0.591
River Complex,2021,2021-08-05 00:00:00,2021-08-04 17:00:00,2021-08-04 16:00:00,123,122.5,109.836,11.7937352626628,68.354,7.4,64.078,62.084,55.85,42.758,25.612,8.231,1,1,1,1,1,1,0,0,0,0
River Complex,2021,2021-08-05 01:00:00,2021-08-04 18:00:00,2021-08-04 17:00:00,124,123.5,114.328,12.2760676382035,66.941,7.627,62.561,59.995,53.888,29.436,17.888,8.231,0,1,1,1,1,1,0,4.492,1.378,0.607
River Complex,2021,2021-08-05 02:00:00,2021-08-04 19:00:00,2021-08-04 18:00:00,125,124.5,114.328,12.2760676382035,66.941,7.627,62.561,59.917,41.138,23.826,15.842,8.231,0,1,1,1,1,1,0,0,0,0
River Complex,2021,2021-08-05 03:00:00,2021-08-04 20:00:00,2021-08-04 19:00:00,126,125.5,114.328,12.2760676382035,66.941,7.627,53.395,46.337,34.906,21.548,10.081,8.231,0,1,1,1,1,1,0,0,0,0
River Complex,2021,2021-08-05 04:00:00,2021-08-04 21:00:00,2021-08-04 20:00:00,127,126.5,114.328,12.2760676382035,66.941,7.627,33.977,29.953,20.228,7.501,2.07,8.231,0,1,1,1,1,1,0,0,0,0
River Complex,2021,2021-08-05 05:00:00,2021-08-04 22:00:00,2021-08-04 21:00:00,128,127.5,114.328,12.2760676382035,66.941,7.627,32.65,29.062,16.198,1.167,2.07,8.231,0,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-05 06:00:00,2021-08-04 23:00:00,2021-08-04 22:00:00,129,128.5,114.328,12.2760676382035,66.941,7.627,43.225,37.83,25.033,4.151,2.07,8.231,0,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-05 07:00:00,2021-08-05 00:00:00,2021-08-04 23:00:00,130,129.5,114.328,12.2760676382035,66.941,7.627,43.434,35.626,23.88,3.715,2.07,8.231,1,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-05 08:00:00,2021-08-05 01:00:00,2021-08-05 00:00:00,131,130.5,115.947,12.4499091600201,67.143,4.986,38.227,34.487,27.006,12.753,5.175,3.077,0,1,1,1,1,1,1,1.619,0.399,0.212
River Complex,2021,2021-08-05 09:00:00,2021-08-05 02:00:00,2021-08-05 01:00:00,132,131.5,115.947,12.4499091600201,67.143,4.986,32.644,28.052,16.38,12.753,5.175,3.077,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-05 10:00:00,2021-08-05 03:00:00,2021-08-05 02:00:00,133,132.5,115.947,12.4499091600201,67.143,4.986,27.048,22.086,10.317,12.753,5.175,3.077,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-05 11:00:00,2021-08-05 04:00:00,2021-08-05 03:00:00,134,133.5,115.947,12.4499091600201,67.143,4.986,35.72,29.668,16.03,4.393,5.175,3.077,0,1,1,1,1,0,0,0,0,0
River Complex,2021,2021-08-05 12:00:00,2021-08-05 05:00:00,2021-08-05 04:00:00,135,134.5,115.947,12.4499091600201,67.143,4.986,27.409,21.925,8.549,4.393,5.175,3.077,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-05 13:00:00,2021-08-05 06:00:00,2021-08-05 05:00:00,136,135.5,115.947,12.4499091600201,67.143,4.986,4.39,3.688,1.317,4.393,5.175,3.077,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-05 14:00:00,2021-08-05 07:00:00,2021-08-05 06:00:00,137,136.5,115.947,12.4499091600201,67.143,4.986,4.39,3.688,1.317,4.393,5.175,3.077,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-05 15:00:00,2021-08-05 08:00:00,2021-08-05 07:00:00,138,137.5,115.947,12.4499091600201,67.143,4.986,14.739,11.932,6.512,4.393,5.175,3.077,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-05 16:00:00,2021-08-05 09:00:00,2021-08-05 08:00:00,139,138.5,115.947,12.4499091600201,67.143,4.986,8.641,6.475,0.451,4.393,5.175,3.077,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-05 17:00:00,2021-08-05 10:00:00,2021-08-05 09:00:00,140,139.5,115.947,12.4499091600201,67.143,4.986,8.124,6.04,2.725,4.393,5.175,3.077,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-05 18:00:00,2021-08-05 11:00:00,2021-08-05 10:00:00,141,140.5,115.947,12.4499091600201,67.143,4.986,4.16,3.196,2.725,4.393,5.175,3.077,0,1,1,0,0,0,0,0,0,0
River Complex,2021,2021-08-05 19:00:00,2021-08-05 12:00:00,2021-08-05 11:00:00,142,141.5,115.947,12.4499091600201,67.143,4.986,7.094,5.929,3.753,4.393,5.175,3.077,0,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-05 20:00:00,2021-08-05 13:00:00,2021-08-05 12:00:00,143,142.5,115.947,12.4499091600201,67.143,4.986,32.138,27.228,20.379,8.965,0.528,3.077,0,1,1,1,1,1,0,0,0,0
River Complex,2021,2021-08-05 21:00:00,2021-08-05 14:00:00,2021-08-05 13:00:00,144,143.5,115.947,12.4499091600201,67.143,4.986,34.289,28.643,21.824,12.222,3.699,3.077,0,1,1,1,1,1,0,0,0,0
River Complex,2021,2021-08-05 22:00:00,2021-08-05 15:00:00,2021-08-05 14:00:00,145,144.5,115.947,12.4499091600201,67.143,4.986,34.411,29.004,19.687,10.727,3.699,3.077,0,1,1,1,1,1,0,0,0,0
River Complex,2021,2021-08-05 23:00:00,2021-08-05 16:00:00,2021-08-05 15:00:00,146,145.5,115.947,12.4499091600201,67.143,4.986,52.759,45.333,26.394,10.727,3.699,3.077,1,1,1,1,0,0,0,0,0,0
River Complex,2021,2021-08-06 00:00:00,2021-08-05 17:00:00,2021-08-05 16:00:00,147,146.5,116.61,12.5210993570333,67.59,3.388,29.017,26.551,20.981,8.063,3.699,3.077,0,1,1,1,1,0,0,0.663,0.3,0.133
